ES,CZ,Order,Sentence,SentenceT,L
la rodilla,koleno,6228,En la foto veo la rodilla.,Na fotce vidím koleno.,ne
el codo / empinar el codo / codazo,loket / rád si přihnout / šťouchnutí loktem,6229,En esta frase usamos el codo.,V této větě používáme loket.,ne
estribar en,spočívat na čem,6230,Hoy usamos la palabra estribar en en clase.,Dnes ve třídě používáme slovo spočívat na čem.,ne
estribar en,tkvět v čem,6231,Hoy usamos la palabra estribar en en clase.,Dnes ve třídě používáme slovo tkvět v čem.,ne
concertado,dohodnutý,6232,Hoy me siento concertado.,Dnes se cítím dohodnutý.,ne
concertado,sjednaný (schůzka,6233,Todo está concertado hoy.,Dnes je všechno sjednaný (schůzka.,ne
concertado,cena),6234,La situación parece concertado.,Situace působí cena).,ne
la acera,chodník,6235,En la foto veo la acera.,Na fotce vidím chodník.,ne
cervesa de barril,točené pivo,6236,En una conversación digo cervesa de barril.,V rozhovoru říkám točené pivo.,ne
mensual / revista mensual,měsíční / měsíčník,6237,En esta situación uso mensual.,V této situaci používám měsíční.,ne
insinuar / insinuarse,naznačit / nadbíhat,6238,Es importante insinuar cada día.,Je důležité naznačit každý den.,ne
insinuar / insinuarse,vnucovat se,6239,En clase aprendemos a insinuar.,Ve třídě se učíme vnucovat se.,ne
insinuar / insinuarse,snažit se vlichotit,6240,No es fácil insinuar al principio.,Na začátku není snadné snažit se vlichotit.,ne
efectuar (se),provést,6241,Hoy intento efectuar mejor.,Dnes se snažím provést lépe.,ne
efectuar (se),uskutečnit,6242,En clase aprendemos a efectuar.,Ve třídě se učíme uskutečnit.,ne
efectuar (se),vykonat (se),6243,En clase aprendemos a efectuar.,Ve třídě se učíme vykonat.,ne
venir a la mente,přijít na mysl,6244,En esta frase usamos venir a la mente.,V této větě používáme přijít na mysl.,ne
venir a la mente,dostat nápad,6245,En esta situación uso venir a la mente.,V této situaci používám dostat nápad.,ne
¡Gracias a Dios!,Díky bohu!,6246,Hoy escucho ¡Gracias a Dios! en clase.,Dnes ve třídě slyším Díky bohu!.,ne
incorregible,nepoučitelný,6247,Todo está incorregible hoy.,Dnes je všechno nepoučitelný.,ne
incorregible,nenapravitelný,6248,El resultado es incorregible.,Výsledek je nenapravitelný.,ne
incorregible,nepolepšitelný,6249,Hoy me siento incorregible.,Dnes se cítím nepolepšitelný.,ne
el atavismo,přežitek,6250,Aquí está el atavismo.,Tady je přežitek.,ne
hojear,listovat,6251,No es fácil hojear al principio.,Na začátku není snadné listovat.,ne
hojear,prolistovat,6252,No es fácil hojear al principio.,Na začátku není snadné prolistovat.,ne
"el / la cicerone (el guía =, průvodce člověk, la guía = průvodce kniha)",průvodce,6253,En esta frase usamos el.,V této větě používáme průvodce.,ne
la prueba,experiment,6254,Aquí está la prueba.,Tady je experiment.,ne
la prueba,pokus,6255,Hoy necesito la prueba.,Dnes potřebuji pokus.,ne
la prueba,důkaz,6256,En casa tenemos la prueba.,Doma máme důkaz.,ne
el lecho,lůžko,6257,Aquí está el lecho.,Tady je lůžko.,ne
el lecho,řečiště,6258,En casa tenemos el lecho.,Doma máme řečiště.,ne
el lecho,dno (jezera,6259,Hoy necesito el lecho.,Dnes potřebuji dno (jezera.,ne
el lecho,moře),6260,En casa tenemos el lecho.,Doma máme moře).,ne
enloquecer / enloquecido = kdo přišel o rozum,pobláznit,6261,Hoy intento enloquecer mejor.,Dnes se snažím pobláznit lépe.,ne
enloquecer / enloquecido = kdo přišel o rozum,připravit o rozum,6262,Hoy intento enloquecer mejor.,Dnes se snažím připravit o rozum lépe.,ne
enloquecer / enloquecido = kdo přišel o rozum,uvést do tranzu,6263,Es importante enloquecer cada día.,Je důležité uvést do tranzu každý den.,ne
seducir,svést,6264,Es importante seducir cada día.,Je důležité svést každý den.,ne
seducir,svádět,6265,En clase aprendemos a seducir.,Ve třídě se učíme svádět.,ne
seducir,zlákat,6266,En clase aprendemos a seducir.,Ve třídě se učíme zlákat.,ne
sucumbir / sucumbir a la tentación,podlehnout,6267,Es importante sucumbir cada día.,Je důležité podlehnout každý den.,ne
sucumbir / sucumbir a la tentación,být poražen,6268,En clase aprendemos a sucumbir.,Ve třídě se učíme být poražen.,ne
sucumbir / sucumbir a la tentación,zaniknout / podlehnout pokušení,6269,Hoy intento sucumbir mejor.,Dnes se snažím zaniknout lépe.,ne
el encanto,kouzlo,6270,En casa tenemos el encanto.,Doma máme kouzlo.,ne
el encanto,půvab,6271,En casa tenemos el encanto.,Doma máme půvab.,ne
el encanto,přitažlivost,6272,Aquí está el encanto.,Tady je přitažlivost.,ne
la cicatriz,jizva,6273,En casa tenemos la cicatriz.,Doma máme jizva.,ne
retirar (retirar de la circulación),stáhnout (vojska,6274,Hoy intento retirar mejor.,Dnes se snažím stáhnout (vojska lépe.,ne
retirar (retirar de la circulación),z oběhu),6275,Hoy intento retirar mejor.,Dnes se snažím z oběhu) lépe.,ne
retirar (retirar de la circulación),odklidit,6276,Hoy intento retirar mejor.,Dnes se snažím odklidit lépe.,ne
retirar (retirar de la circulación),odejít do důchodu,6277,Hoy intento retirar mejor.,Dnes se snažím odejít do důchodu lépe.,ne
la tropa,vojsko,6278,En casa tenemos la tropa.,Doma máme vojsko.,ne
la tropa,jednotka,6279,En casa tenemos la tropa.,Doma máme jednotka.,ne
la tropa,oddíl,6280,Hoy necesito la tropa.,Dnes potřebuji oddíl.,ne
la tropa,tlupa,6281,En casa tenemos la tropa.,Doma máme tlupa.,ne
el equipamiento,vybavení,6282,Aquí está el equipamiento.,Tady je vybavení.,ne
el equipamiento,zařízení,6283,En la foto veo el equipamiento.,Na fotce vidím zařízení.,ne
el equipamiento,výbava vozu,6284,Aquí está el equipamiento.,Tady je výbava vozu.,ne
garantizar,garantovat,6285,Hoy intento garantizar mejor.,Dnes se snažím garantovat lépe.,ne
garantizar,zaručit,6286,No es fácil garantizar al principio.,Na začátku není snadné zaručit.,ne
garantizar,poskytnout záruku,6287,En clase aprendemos a garantizar.,Ve třídě se učíme poskytnout záruku.,ne
desviar,odklonit,6288,En clase aprendemos a desviar.,Ve třídě se učíme odklonit.,ne
desviar,odchýlit,6289,Es importante desviar cada día.,Je důležité odchýlit každý den.,ne
desviar,přesměrovat,6290,Es importante desviar cada día.,Je důležité přesměrovat každý den.,ne
desviar,sejít z cesty,6291,Es importante desviar cada día.,Je důležité sejít z cesty každý den.,ne
el alba / lucero del alba / misa del alba,úsvit,6292,Hoy escucho el alba en clase.,Dnes ve třídě slyším úsvit.,ne
el alba / lucero del alba / misa del alba,rozbřesk / jitřenka / ranní mše (ž.rod),6293,En esta frase usamos el alba.,V této větě používáme rozbřesk.,ne
"la mancha, la mácula / Gran mancha roja",skvrna,6294,En una conversación digo la mancha.,V rozhovoru říkám skvrna.,ne
"la mancha, la mácula / Gran mancha roja",flek / velká rudá skvrna (Jupiter),6295,En una conversación digo la mancha.,V rozhovoru říkám flek.,ne
contrastar / contrastar la hipótesis,zjistit,6296,Hoy intento contrastar mejor.,Dnes se snažím zjistit lépe.,ne
contrastar / contrastar la hipótesis,ověřit,6297,Es importante contrastar cada día.,Je důležité ověřit každý den.,ne
contrastar / contrastar la hipótesis,kontrastovat / ověřit hypotézu,6298,Hoy intento contrastar mejor.,Dnes se snažím kontrastovat lépe.,ne
verificar,ověřit,6299,Es importante verificar cada día.,Je důležité ověřit každý den.,ne
verificar,zjistit,6300,En clase aprendemos a verificar.,Ve třídě se učíme zjistit.,ne
verificar,potvrdit,6301,Es importante verificar cada día.,Je důležité potvrdit každý den.,ne
tenue / la atenuación,tenký / zmírnění,6302,En una conversación digo tenue.,V rozhovoru říkám tenký.,ne
tenue / la atenuación,zeslabení,6303,En esta frase usamos tenue.,V této větě používáme zeslabení.,ne
tenue / la atenuación,zmenšení,6304,En esta frase usamos tenue.,V této větě používáme zmenšení.,ne
denominar,nazvat,6305,En clase aprendemos a denominar.,Ve třídě se učíme nazvat.,ne
denominar,pojmenovat,6306,Hoy intento denominar mejor.,Dnes se snažím pojmenovat lépe.,ne
denominar,nazývat se,6307,En clase aprendemos a denominar.,Ve třídě se učíme nazývat se.,ne
"en el sentido de las agujas del reloj / dextrógiro, levógiro",po směru hodinových ručiček / pravotočivý,6308,En esta frase usamos en el sentido de las agujas del reloj.,V této větě používáme po směru hodinových ručiček.,ne
"en el sentido de las agujas del reloj / dextrógiro, levógiro",levotočivý,6309,Hoy escucho en el sentido de las agujas del reloj en clase.,Dnes ve třídě slyším levotočivý.,ne
atrapar / dejarse atrapar,chytit,6310,Es importante atrapar cada día.,Je důležité chytit každý den.,ne
atrapar / dejarse atrapar,zachytit,6311,En clase aprendemos a atrapar.,Ve třídě se učíme zachytit.,ne
atrapar / dejarse atrapar,polapit / nachytat se,6312,Es importante atrapar cada día.,Je důležité polapit každý den.,ne
año bisiesto,přestupný rok,6313,Hoy me siento año bisiesto.,Dnes se cítím přestupný rok.,ne
el eje / eje de simetría / eje de la Tierra,osa / osa souměrnosti / zemská osa,6314,Hoy escucho el eje en clase.,Dnes ve třídě slyším osa.,ne
si bien,ačkoli,6315,En mi diálogo de hoy digo si bien.,V mém dnešním dialogu říkám ačkoli.,ne
si bien,přestože,6316,Hoy usamos la palabra si bien en clase.,Dnes ve třídě používáme slovo přestože.,ne
afín / persona afín,blízký,6317,En esta situación uso afín.,V této situaci používám blízký.,ne
afín / persona afín,spřízněný,6318,En esta frase usamos afín.,V této větě používáme spřízněný.,ne
afín / persona afín,podobný / spřízněná duše,6319,En esta frase usamos afín.,V této větě používáme podobný.,ne
el cuco / reloj de cuco,kukačka / hodiny s kukačkou,6320,En una conversación digo el cuco.,V rozhovoru říkám kukačka.,ne
acontecer,přihodit se,6321,Hoy intento acontecer mejor.,Dnes se snažím přihodit se lépe.,ne
acontecer,udát se,6322,Es importante acontecer cada día.,Je důležité udát se každý den.,ne
el plano (plano de ciudad),plánek / rovina,6323,Hoy escucho el plano en clase.,Dnes ve třídě slyším plánek.,ne
el plano (plano de ciudad),rovný,6324,En una conversación digo el plano.,V rozhovoru říkám rovný.,ne
el plano (plano de ciudad),plochý,6325,En esta frase usamos el plano.,V této větě používáme plochý.,ne
estar en el primer plano / estar en el segundo plano,být v popředí zájmu / být vedlejší,6326,Hoy escucho estar en el primer plano en clase.,Dnes ve třídě slyším být v popředí zájmu.,ne
estar en el primer plano / estar en el segundo plano,být na druhé koleji,6327,En una conversación digo estar en el primer plano.,V rozhovoru říkám být na druhé koleji.,ne
la avellana tostada,lískový oříšek opražený,6328,En esta frase usamos la avellana tostada.,V této větě používáme lískový oříšek opražený.,ne
inútil,zbytečný,6329,En mi diálogo de hoy digo inútil.,V mém dnešním dialogu říkám zbytečný.,ne
inútil,neužitečný,6330,En una frase simple aparece inútil.,V jednoduché větě se objevuje neužitečný.,ne
inútil,budižkničemu,6331,En mi diálogo de hoy digo inútil.,V mém dnešním dialogu říkám budižkničemu.,ne
el cisne / canto del cisne,labuť / labutí píseň,6332,Hoy escucho el cisne en clase.,Dnes ve třídě slyším labuť.,ne
difundir,šířit,6333,Hoy intento difundir mejor.,Dnes se snažím šířit lépe.,ne
difundir,rozšířit,6334,No es fácil difundir al principio.,Na začátku není snadné rozšířit.,ne
difundir,roznášet,6335,En clase aprendemos a difundir.,Ve třídě se učíme roznášet.,ne
hacer frente (al problema),postavit se (k problému) čelem,6336,En esta situación uso hacer frente.,V této situaci používám postavit se čelem.,ne
"la causa / sin causa / por causa de alg, debido a alg",příčina,6337,En una conversación digo la causa.,V rozhovoru říkám příčina.,ne
"la causa / sin causa / por causa de alg, debido a alg",důvod / bezdůvodně / vlivem čeho,6338,En esta situación uso la causa.,V této situaci používám důvod.,ne
posibilitar,umožnit,6339,En clase aprendemos a posibilitar.,Ve třídě se učíme umožnit.,ne
posibilitar,učinit možným,6340,Hoy intento posibilitar mejor.,Dnes se snažím učinit možným lépe.,ne
el prejuicio / el orgullo (Orgullo y prejuicio),předsudek,6341,En una conversación digo el prejuicio.,V rozhovoru říkám předsudek.,ne
el prejuicio / el orgullo (Orgullo y prejuicio),zaujatost / pýcha,6342,En esta frase usamos el prejuicio.,V této větě používáme zaujatost.,ne
el prejuicio / el orgullo (Orgullo y prejuicio),hrdost,6343,En una conversación digo el prejuicio.,V rozhovoru říkám hrdost.,ne
tener la pierna escayolada,mít nohu v sádře,6344,En esta situación uso tener la pierna escayolada.,V této situaci používám mít nohu v sádře.,ne
confesar (se) / confesor,vyznat,6345,En clase aprendemos a confesar.,Ve třídě se učíme vyznat.,ne
confesar (se) / confesor,doznat,6346,Es importante confesar cada día.,Je důležité doznat každý den.,ne
confesar (se) / confesor,přiznat (vyzpovídat se) / zpovědník,6347,No es fácil confesar al principio.,Na začátku není snadné přiznat.,ne
confesar la verdad (su culpa) / Tengo que confesar que …,přiznat pravdu (svojí vinu) / Musím přiznat,6348,En esta situación uso confesar la verdad.,V této situaci používám přiznat pravdu.,ne
confesar la verdad (su culpa) / Tengo que confesar que …,že ...,6349,En esta frase usamos confesar la verdad.,V této větě používáme že.,ne
la mandíbula / el maxilar,čelist,6350,Hoy escucho la mandíbula en clase.,Dnes ve třídě slyším čelist.,ne
la almohada,polštář,6351,En casa tenemos la almohada.,Doma máme polštář.,ne
"caber en, 1.quepo / no caber duda de alg / si cabe",vejít se do / nebýt pochyb o čem / pokud to je možné,6352,Repaso en clase el número caber en.,Ve třídě si opakuji číslo vejít se do.,ne
el detergente,prací prášek,6353,En la foto veo el detergente.,Na fotce vidím prací prášek.,ne
el detergente,čistící prostředek,6354,En casa tenemos el detergente.,Doma máme čistící prostředek.,ne
la editorial / el editorial,nakladatelství / redakční článek,6355,Hoy escucho la editorial en clase.,Dnes ve třídě slyším nakladatelství.,ne
la editorial / el editorial,úvodník,6356,Hoy escucho la editorial en clase.,Dnes ve třídě slyším úvodník.,ne
el ejecutivo,manažer,6357,En casa tenemos el ejecutivo.,Doma máme manažer.,ne
el ejecutivo,vedoucí pracovník,6358,Hoy necesito el ejecutivo.,Dnes potřebuji vedoucí pracovník.,ne
la emisora,rozhlasová stanice,6359,Aquí está la emisora.,Tady je rozhlasová stanice.,ne
